variable_0,variable_1,variable_2,variable_3,variable_4,variable_5,variable_6,variable_7,variable_8,variable_9,variable_10,variable_11,variable_12,variable_13,variable_14,variable_15,variable_16,variable_17,variable_18,variable_19,variable_20,variable_21,variable_22,variable_23,variable_24,variable_25,variable_26,variable_27,variable_28,variable_29,variable_30,variable_31,variable_32,variable_33,variable_34,variable_35
-0.7686825597476467,0.7246758439707576,-0.8572654408467737,0.6208932620990028,-1.2586652308041244,-0.09787416523326234,-0.03208774077461556,0.22269290610843148,-0.0438617728553614,-0.18615372799259086,0.9747930595574889,-0.2739119737737642,0.49872149407849425,-0.41964111485501904,0.7664707602633358,0.1665640334440386,0.6395908459785811,0.607838979442273,0.8789103427915524,-0.4351499097923225,-0.5641987396668859,-0.13071544165959312,0.31258277703750076,0.056412824299527126,0.9353219299961248,0.2550449615568465,-0.3318179946985458,-0.05315470614105637,-0.026276127163130426,-0.3685178737780649,0.0,0.0,0.0,0.0,0.0,0.0
-0.7686825597476467,0.5276969110953416,-0.35836871119432556,0.34284359469419917,-0.8373317019455233,1.0682171010629227,2.157484778792396,0.5459531031567065,0.05722710009219517,0.3264575307886164,0.6850496860676856,-0.8070314142482801,0.5729211136962163,0.00039562208637798825,0.8667762768346738,0.8631576916163437,0.5923966493062149,0.4290761234483358,0.6691592945026648,0.28858848446182117,-0.08016393155077613,-0.10944528660116504,0.24661854596428065,0.040200283146588904,1.7811053210236385,-1.3366117014448717,-1.106987293972895,-0.0535311137926144,-0.18580126756510443,-0.35938903589815596,0.0,0.0,0.0,0.0,0.0,0.0
-0.7686825597476467,0.6878287918257053,-0.8698733449083983,0.5384919054058507,-1.2123886688447272,0.017869660991746077,-0.10093353163710736,0.3479606101446467,-0.10081414467483103,-0.3510357012075597,0.9081428558220386,-0.6291317427760176,0.5908558193656159,1.2840514899242845,0.7177097796285435,0.6603307169593491,0.3918374802637407,0.7121524082715046,0.15671357101385436,-0.7949255453283006,-0.2959041233589269,-0.21062627559234554,-0.384162009969942,0.10600581820151485,0.7517759355166345,0.11405923751073531,-0.8137463739572446,-0.06954455478308921,0.032861814611878946,0.10543138053501747,0.0,0.0,0.0,0.0,0.0,0.0
-0.7686635375104682,0.6543916134627593,-0.4497695992045348,0.6076377728341439,0.08529992341787983,0.32916794735528043,0.5042920192875437,0.4491347457286217,-0.029924997603263417,0.4755442322453335,0.7181570042566497,-0.9950761214586071,0.7124965461141513,0.07864666825170276,0.7481918387336732,-0.7181784346894413,0.5718070319352084,0.5860844990014966,0.1004071394391869,-1.0284180591363095,-0.34347715766887893,-0.1406181808562052,0.10327259004209592,-0.029960598999305067,0.2607232708391164,0.718937113964903,0.16733497282591328,-0.07445571924213308,-0.014886309857985707,-0.2864000170501166,0.0,0.0,0.0,0.0,0.0,0.0
-0.7686445152732899,-0.060395769053757244,-0.6210813132405582,0.7340764873781609,-0.22537841208758086,0.3391258920791048,0.7651049417936897,0.3934520879569114,-0.44747384217146824,0.9066337003094159,0.8701583320140309,-0.4036828985148877,0.8133980163388739,0.45669320064148555,0.6262836417866154,0.34208172458588554,0.5416607062890458,0.5390359773389632,0.846631100820407,1.4681936677978171,-1.6911486734664631,0.2862311444500912,0.23242498518165225,0.9213406625276325,0.13045111541013066,-0.5013663901929669,-0.5585136392727345,-0.26022022460378597,-0.13114932164041165,-0.15592849849251345,0.0,0.0,0.0,0.0,0.0,0.0
-0.7686445152732899,0.31714324657368476,-0.4336921956137985,0.798695926104248,-1.2892307030540882,0.09575864168641371,0.2738072258529008,0.3617575015361022,-0.053118937180083044,0.3806209556233402,0.7814124519322079,-1.0025036273030985,0.47745481709898424,1.127699874438535,0.5536349926566653,1.040855559635807,1.1155091533849408,0.5182922581577445,0.3382222326901834,0.07425611023285289,0.049478976540451296,0.05205951127698372,1.2213422295008067,-0.19126969268291988,-0.028752438159448265,-0.19883857131039595,-0.24122569933812144,-0.27639631971338285,0.2294064812186949,-0.3343785211586793,0.0,0.0,0.0,0.0,0.0,0.0
-0.7686445152732899,0.6606563881166707,-0.5410677864180312,0.6758563910616335,-0.3826431726644422,0.19636243138653267,0.4768406176759367,0.36560254264468567,-0.014776263289171747,0.9183819063700599,0.5579382068946862,-0.8769059563437056,0.8442909305985411,0.7915453881592095,0.6846270947679322,0.28996329732936077,0.5581535281802039,0.5636897881503892,0.26358197453540433,-0.7111716245204767,-0.30642409285008526,-0.13621388331946938,0.2095433352237463,0.04427015618776758,0.2590435919011202,0.43149457348971837,-0.8720246006368443,-0.0033305854374898,0.02072280281097167,-0.3468837785284176,0.0,0.0,0.0,0.0,0.0,0.0
-0.7686254930361116,0.3755505604293508,-0.274073813933411,0.622561868658595,-1.0454922613225397,0.5897483766910978,0.24605456048946933,0.5864418233110408,-0.035707965407886906,0.2795102483831931,0.4545283922069408,-0.5938897781535887,0.7025698273518659,0.3399432840792552,0.7233472467114734,-0.24806537765318626,0.9644040775640291,0.4091168409610369,0.8051373503804827,-0.24288470946865845,-0.2433387175566431,-0.19733335295092572,-0.5496585433090648,-0.1044012983212936,-1.4320950246066715,-0.6727172253539446,-0.15989049752955242,-0.016411878162460692,0.23308944653819152,-0.3973216499196955,0.0,0.0,0.0,0.0,0.0,0.0
-0.7686064707989332,-0.543446263851555,-2.046805666954117,0.6632570356533625,-0.2356463697904844,1.0978748615451401,-0.6614382992902567,0.19939147411402763,-0.020666263014627345,1.1173145746372453,0.6928421820135982,-0.3771232542650451,0.8514700791056862,-0.17451649725529705,0.6823307011359705,-0.5894775491902471,0.7682165857216018,0.4432807413920782,0.5482775256057237,-0.5796602282551618,-2.270919342816759,-0.3082367740772795,0.8986650684745104,2.1740709199416535,0.1539774334654577,-0.8902400523494113,-1.382801640489059,0.2951037267304286,2.082945856074303,-0.20594952797146673,0.0,0.0,0.0,0.0,0.0,0.0
-0.7685874485617549,0.7328011307711854,-0.8163524760244393,0.5495109857472752,-1.279165424068003,0.0011940100591366811,-0.08302878162417318,0.2811711708455558,-0.0648276632749699,-0.30013752538662897,0.9773050078298727,-0.3185353013213463,0.5071865807909014,-0.3235351561540401,0.7986856796673697,-0.10680389740041944,0.5815971712994006,0.6163832533472242,0.7516611452404556,-0.22045415784716457,-0.5648435605852582,-0.19117558156019715,-0.1147813928239862,0.06709504234535171,0.5864076768144946,0.3824847825555171,-0.5260896822865461,-0.07365052655199739,-0.04582620914345174,-0.38018944732315396,0.0,0.0,0.0,0.0,0.0,0.0
-0.7685684263245764,0.5850665558958006,-0.9088906424038148,0.6388313400649211,-0.5321991914838103,0.08794294079475992,1.0433735087611802,0.31566669833975614,0.0380415250329792,0.3761949208184899,0.7419828884299365,-0.33987521572403895,0.9219984547691198,0.5062693486949793,0.7056566481167131,-0.8702924097944696,0.03260831216563776,0.6519245694396318,0.7819616889410868,-1.275752807150218,-0.32945904192795633,-0.23352982958341897,-0.4616603855963796,-0.012078528873366561,-0.4363576375341181,-0.025208933324153516,-0.9574503359206299,-0.00956944590112608,0.08049193668340768,0.564832852107971,0.0,0.0,0.0,0.0,0.0,0.0
-0.7685494040873981,0.6346065361978956,-0.4384306375625545,0.45212861299008617,-0.11303644195683447,0.6406906244113169,1.258064415627197,0.4840314699371286,0.053771057567184956,0.04735295341344907,0.7762784238442886,-0.09458547893497511,0.7304151557236296,-0.8382645654182566,1.002796094692608,0.6455956753779704,0.4542100437581482,0.6328984842891259,-0.22063816683033421,-1.8422641108788194,-0.45299772115502,-0.07565983610507108,0.3900178513896838,-0.010011719597995294,-2.25620031211089,0.47292547071327634,0.37221195160763826,-0.07956227787339826,-0.09601228653329913,-0.2589301350279247,0.0,0.0,0.0,0.0,0.0,0.0
-0.7685303818502198,0.6723931187411808,-0.39009566536002777,0.46832787450661617,-0.06294737379234272,0.4737876141813118,0.36664806541578704,0.5068093318468043,-0.025363747037419594,0.13656730867141847,0.8197934170354044,-0.4401448076323591,0.5288190623669157,-1.9965354069084031,1.0341512061990887,-0.060840681524658984,0.7543087396057915,0.4888384188806257,0.4744715416962463,-0.8988513263317794,-0.4886931294151745,-0.12065822526263896,-0.015929269970889205,-0.0582275555789881,-0.5491985612590756,0.8047721625429688,0.17686984677845313,-0.13629967199570736,-0.0888089478953433,-0.3915275473383834,0.0,0.0,0.0,0.0,0.0,0.0
-0.7685303818502198,0.5022454157872728,-0.45256865120047746,0.6631273856859247,-0.8368661760513829,0.05860345549196632,0.23370970256802007,0.30409655632255683,-0.38779105038733275,1.254560213619163,0.434308506786624,-0.9254714035254306,0.7558060891366492,-0.35962134863451717,0.8051224114038823,1.4882202998057439,0.2219245445604091,0.6968874401370123,0.701675063571717,1.4338691018084104,-0.4168399104352599,0.46526763669754273,0.21343455814088302,-0.12922499913369329,0.8033247273830709,1.1444381702255604,-0.5415768405085183,0.23983485402593216,0.503033515207062,-0.3062000078855356,0.0,0.0,0.0,0.0,0.0,0.0
-0.7684542929015064,0.09609095009275495,-0.5423493105013169,0.41572865685694244,-1.1394597546680028,1.0723573529646293,1.9566404275290086,0.4548795639265191,0.12271500034510674,0.5951665824312,0.7431317758934494,-0.7420309012632241,0.5966442202741995,0.1333797230701946,0.7947177844155598,1.1244542121528085,0.7994464669546488,0.40122295910389766,0.5351166899523675,0.11793419418246537,-0.40338334036779205,-0.3355045413925488,-0.6603005780688465,0.7904175087925996,1.7584543269735669,0.3641578850999218,0.26468938303070816,0.6097155865063061,-0.03001283277890736,-0.3973216499196955,0.0,0.0,0.0,0.0,0.0,0.0
-0.7684542929015064,0.07243835888548575,-0.5636643785360946,0.6843601797803824,-0.671636357005515,0.4419660089576686,-0.21540483300606528,0.5585050962337635,-0.07545675594469609,0.7830396314110808,0.6497796441596115,-1.0253762705657372,0.6042129252315314,-0.5596391259767826,0.7259978625005855,-0.27515950395685085,0.5328146272441866,0.5670457676540328,0.3091675190903467,0.13129306949324984,-0.5636961409665355,-0.272337045107921,-0.16051861959153038,0.6790263195546884,0.7614985138780006,0.25167753830136674,0.5312945366842372,0.26310661644865285,0.48666379536127,-0.29086022551198987,0.0,0.0,0.0,0.0,0.0,0.0
-0.768435270664328,0.6736275355141167,-0.43146206670331566,0.5229385158183264,-0.43377205011570624,0.33055431769006066,-0.19127761540854415,0.5286386425272515,-0.12140646791733782,0.4642600946518535,0.6067462134723671,-0.7647486810336034,0.8534542693461656,1.568305418081328,0.8095090912740818,0.6960625057874424,0.6259835077546521,0.4792286685889022,0.3785033309476674,-0.5672481739914484,-0.17269853729730925,-0.10331134715944161,0.23734564002612374,-0.09885175628091816,0.8237312639722866,0.9948059494194781,-0.7754763023393187,-0.07956453576409395,0.004882691799384564,-0.22645815005783757,0.0,0.0,0.0,0.0,0.0,0.0
-0.768435270664328,0.7012885339028652,-0.5782932691689866,0.5463638154669046,-0.6170550191923931,0.1723638276631283,-0.14413109483469705,0.4204243917598278,-0.09947150780165225,0.10026249497540411,0.8079968045068079,-0.9467802406062252,0.6190846678791557,0.44781220908226593,0.824959311631064,0.7167105990895964,0.23391618983911183,0.5287703424287112,1.0560178983650035,-1.2291777469431613,-0.6922054728522077,-0.22950484137638685,-0.2443830636722224,-0.0006046576985123644,0.6739131748618723,0.7367092489033547,-0.6538276558455417,-0.053667926835039965,0.0021281670262154376,-0.3343368369674468,0.0,0.0,0.0,0.0,0.0,0.0
-0.768435270664328,0.37973726391177276,-0.2778393446751912,0.7474028321517572,-0.32202950281286086,0.37343034946686493,0.20584764299173136,0.5920045001231773,-0.05989908742433514,0.3112327789446904,0.5407298515535628,-0.7167723232731084,0.812076971451332,0.7197790057701344,0.7683811441302807,0.012741953848845041,0.21928663842267607,0.6956200721727762,0.11636350787183573,0.1610662369046104,-0.10721685173374812,-0.09963588272795536,0.43794774937014025,-0.0012927169345189199,1.177381335848874,-0.42503211255063084,-0.6480701571019075,0.08630449228615755,0.28199479731080307,-0.263473711872263,0.0,0.0,0.0,0.0,0.0,0.0
-0.768435270664328,0.6525429259092272,-0.5786490766570419,0.6756694168418568,-0.41649768194520675,0.18445264763784233,0.6379528260211415,0.3347004553605686,0.02890993454927526,0.8818250959601917,0.6026542507643488,-0.32922500228303175,0.8590989096873239,-0.4474398359374221,0.7785480049996045,-0.2821609302720903,0.631554808140286,0.5327008481293556,0.5344060663500645,-0.4791402170838689,-0.36689159948288735,-0.12246310113674978,0.22504101933017748,0.044845291998577355,0.08721440662568736,0.3226539067352725,-0.8993978003618447,-0.014647946429055137,-0.008271609471622674,-0.3468837785284176,0.0,0.0,0.0,0.0,0.0,0.0
-0.7684162484271496,0.6855018972207114,-0.5128618985625558,0.5379625585907262,-0.5560643915656486,0.2859697209238052,0.04285592851374145,0.4667532731549491,-0.0814907521094546,0.7667747193545184,0.571275082354922,-1.0519144820238042,0.7562730009718134,0.43511945428632,0.7538766175494026,-0.2818639005035233,0.574254620659287,0.5456405448719946,0.24751056563486531,0.008724753822828765,-0.2615696003551955,-0.21560868959012378,-0.4257780343046405,-0.006315540409338295,0.2171287264633549,0.657799311140104,0.5621823746321076,-0.11853215955174363,-0.03625800732301805,-0.3290012604896918,0.0,0.0,0.0,0.0,0.0,0.0
-0.7683972261899713,0.6626544089457587,-0.5060417750117099,0.5555609425592869,-0.36730119898297214,0.3001606311175078,0.3110360607283457,0.4453718948549784,-0.014933743825563863,0.6638905186701778,0.6349969522824404,-0.2980646497246743,0.7776741951734892,-1.3895526580712436,0.9013790112785884,-0.7371691424989018,0.47558455491733476,0.5918422612280468,0.3472352693258961,-0.3762114880593584,-0.4572525890160544,-0.1464930058702065,0.034074815108327036,0.004831150034417661,0.4197727458617192,0.745096843951701,-0.7768356016061805,-0.0669098509051747,-0.052943925659980705,-0.38248207784093935,0.0,0.0,0.0,0.0,0.0,0.0
-0.7683782039527929,0.3583331425200201,-0.28661955174587633,0.6882828024967999,-0.7586057397371716,0.4703113872663205,0.37261256354806666,0.5870502929798495,-0.017524112301434303,0.446577794823222,0.5102573883653386,-0.39347407256609884,0.8260101241762332,-0.4769124568598156,0.8094119894980173,-1.5806778218749034,0.547121479857881,0.5130375651042022,0.3449032094418544,-0.9041301789286241,-0.4728287223179552,-0.11051358513033557,0.22012141897527782,-0.12939560598468883,0.08394137128302663,0.016688125931023052,-1.236695602713121,-0.16897837760783077,-0.010335549400600426,-0.3754374495226534,0.0,0.0,0.0,0.0,0.0,0.0
-0.7683782039527929,0.3583331425200201,-0.28661955174587633,0.6882828024967999,-0.7586057397371716,0.4703113872663205,0.37261256354806666,0.5870502929798495,-0.017524112301434303,0.446577794823222,0.5102573883653386,-0.39347407256609884,0.8260101241762332,-0.4769124568598156,0.8094119894980173,-1.5806778218749034,0.547121479857881,0.5130375651042022,0.3449032094418544,-0.9041301789286241,-0.4728287223179552,-0.11051358513033557,0.22012141897527782,-0.12939560598468883,0.08394137128302663,0.016688125931023052,-1.236695602713121,-0.16897837760783077,-0.010335549400600426,-0.3754374495226534,0.0,0.0,0.0,0.0,0.0,0.0
-0.7683782039527929,0.3573195264170674,-0.28901982885603517,0.6888781859592031,-0.7579091985788203,0.47494895385677427,0.3652661458270894,0.5839491553069044,-0.016765353693585814,0.4470522573510839,0.5107443362977543,-0.3937262440679035,0.8263994074880113,-0.47698834726511274,0.8096919190044085,-1.5808967583475804,0.5466723448322772,0.5131872127404826,0.3450499609097968,-0.9044180062965462,-0.4661477030712887,-0.10958822322384197,0.21875069517180673,-0.13075437443479107,0.08346811654805432,0.01559581326897864,-1.2379080861626477,-0.17398221848424106,-0.005543890385457628,-0.39365344109123895,0.0,0.0,0.0,0.0,0.0,0.0
-0.7683782039527929,0.3573195264170674,-0.28901982885603517,0.6888781859592031,-0.7579091985788203,0.47494895385677427,0.3652661458270894,0.5839491553069044,-0.016765353693585814,0.4470522573510839,0.5107443362977543,-0.3937262440679035,0.8263994074880113,-0.47698834726511274,0.8096919190044085,-1.5808967583475804,0.5466723448322772,0.5131872127404826,0.3450499609097968,-0.9044180062965462,-0.4661477030712887,-0.10958822322384197,0.21875069517180673,-0.13075437443479107,0.08346811654805432,0.01559581326897864,-1.2379080861626477,-0.17398221848424106,-0.005543890385457628,-0.39365344109123895,0.0,0.0,0.0,0.0,0.0,0.0
-0.7683591817156146,0.41088224252953714,-0.3981264462254197,0.742471251054905,-0.7201575993085243,0.3690695882189768,-0.02192483307447994,0.6011727004348217,-0.10489360138351954,0.6344062388802514,0.5286686847292705,-1.009107423500152,0.6035679845531425,-0.5347480424626568,0.7245913263373653,-0.40029005320788696,0.5051083592103809,0.5600940460079309,0.30233836876829945,0.013994460771463837,-0.15586994201359441,-0.19726300192254612,-0.25467483239115735,-0.0358602457934745,0.7516958332421901,-0.1863900786258352,0.36809417865420724,-0.2707614104701296,-0.5231507070762725,-0.27393644387161076,0.0,0.0,0.0,0.0,0.0,0.0
-0.7683591817156146,0.18760236236252534,-0.038560618798056924,0.5739040608618838,-0.4195500561349483,0.26543695126372,0.4539567343716391,0.4216771539557403,0.17161460180318477,0.30499570363040446,0.6272728220867982,-0.42591337473792906,0.8786035930938161,-0.17602902514095642,0.955676819483256,-0.5872408306473732,0.3938240092117593,0.6846586073788027,0.46619867881767363,0.5001907846862167,-0.19077335237958726,-0.09782497148621108,0.32297284134497906,-0.027956894042088114,0.11791489847546692,-0.2075010942059942,-0.5753624358559921,0.05288800532348649,0.20943573673672292,-0.3935283885175415,0.0,0.0,0.0,0.0,0.0,0.0
-0.7683211372412578,0.6408771632553455,-0.5639724892869143,0.5638203622479215,-0.5741402146710022,0.4037062464954089,0.9589718720978536,0.4153619354780754,0.030227322585425393,0.7222237143884125,0.527096998140266,-0.4628544204194942,0.9124125725726318,0.4779664705088553,0.7790745624504002,0.7298196245139711,0.14261709864593802,0.7876418273332463,-0.6843326988591301,-1.4027524484507703,-0.390882963677236,-0.15477766367776136,0.13338625126651518,0.17357582460082563,-0.898982885343399,0.033842777835225164,0.7437357593642463,-0.045473223209100314,-0.05146839889487297,-0.31545389833914195,0.0,0.0,0.0,0.0,0.0,0.0
-0.7683211372412578,0.6620753092072666,-0.4828926659804089,0.5592059717846498,-0.37070470242869863,0.326029926954241,0.3278247058090984,0.4602079201686362,-0.02958689000224978,0.5809106509281363,0.6267688118093869,-0.22076269711622912,0.9194221614676832,-0.1603461435173859,0.8474163602133485,-0.8727024962238794,0.4586609155096762,0.5799394947447126,0.2828611670379631,-0.3832542350756724,-0.3783001055817698,-0.14091738686956004,0.12187948667471546,-0.009741159657208636,0.4778310602554605,0.8094602027355045,-0.7861930651586887,-0.05921851784632058,-0.04610257869164108,-0.373770081873355,0.0,0.0,0.0,0.0,0.0,0.0
-0.7682640705297228,0.6876540351799759,-0.7037339277482677,0.36829978712393713,-1.1324059120694088,0.7122398534212562,2.3660838814924054,0.2795418862160564,0.1457781402584336,0.9483109996345858,0.5493341474017706,-0.8790746113469936,0.6924248655939531,0.07286265974847005,0.7389119901883465,0.2977914293192428,0.7223881843691249,0.47912354704978033,0.5669094601911924,0.18502184537053076,-0.10670274689048381,-0.12963473003153375,0.046276353243560796,-0.08053646572342406,1.9792737121425685,0.6441221352810242,2.501955255315708,-0.14397856549577132,-0.051495375358542796,-0.2764374953455584,0.0,0.0,0.0,0.0,0.0,0.0
-0.7682640705297228,0.08454938760645316,0.0820694844317572,0.5012215826335535,-0.42526780143136206,0.1775045136733276,0.4181471535487401,0.3603019298307055,0.26208521763479303,0.3141277880097388,0.6454728087884982,-0.4716863933868005,0.9148471381672034,-0.11501422824044198,1.0093382455768247,-0.6122374805519214,0.4232832655672131,0.711430682441081,0.47583396374680187,0.47300865994789476,-0.17188534952547022,-0.09328636925698698,0.2960537156771732,0.041900365322665334,0.10817756843615593,-0.08425511545532473,-0.5597614228815487,0.03205488260537498,0.20362581655489398,-0.3912357579997562,0.0,0.0,0.0,0.0,0.0,0.0
-0.7682450482925445,0.3439003526801045,-0.24279511614412114,0.7494237670500309,-0.40137692630735605,0.47135539880850724,0.3831243783122069,0.6108953288416844,-0.09024280071510164,0.4656501439355212,0.6495606979819798,-0.8537692953617181,0.7285941419548494,0.5671458614785497,0.7072365334721109,0.17116907624256641,0.23627196969283965,0.6500728465902785,0.17766671700917386,0.3291340720994191,0.040871828807277855,-0.15873800527928766,0.26400594079439504,-0.1984147232639661,0.2838002221915843,0.13339245827205845,-0.51894435209448,-0.0018319268488565708,-0.13767503405640383,-0.33933893991534214,0.0,0.0,0.0,0.0,0.0,0.0
-0.7682450482925445,0.2832082250382349,-0.4824197779957109,0.9058223189468438,-1.1607977016944138,0.29887318612038555,0.3234265153550325,0.41508588700611165,0.029266872632999267,0.5552532648089873,0.42943171081665954,-0.14509969746106607,0.8479124832018112,0.5012650177164801,0.7360523338812237,0.3875318328459986,0.8770611938819675,0.42693106401001246,0.660179731482886,-1.2086211794645045,-0.2041025005523007,0.016715688994413964,0.9689395516353183,-0.10568009261358435,0.5858820404931566,-0.5429644377246198,1.5566259833142557,-0.049351128118108656,0.14930308762237074,-0.36309892891784495,0.0,0.0,0.0,0.0,0.0,0.0
